33	461.000000	578.000000	7.000000	0.645383	0.950960	1.479772
34	811.000000	743.000000	6.000000	1.370024	0.238588	0.929938
35	446.000000	875.000000	4.000000	0.226175	1.223366	0.716824
36	571.000000	206.000000	3.000000	2.010986	1.006413	0.160507
37	547.000000	153.000000	4.000000	1.166030	0.975718	0.922377
38	778.000000	12.000000	2.000000	1.334156	1.510829	0.021742
39	646.000000	503.000000	5.000000	0.717069	1.518379	0.108660
40	775.000000	599.000000	4.000000	1.017410	1.125043	0.615777
41	270.000000	246.000000	7.000000	1.511380	0.933982	1.413080
42	923.000000	544.000000	5.000000	0.439418	1.033650	0.816945
43	365.000000	937.000000	3.000000	0.526515	0.671180	0.138023
44	902.000000	809.000000	8.000000	0.140288	1.341406	0.549704
45	760.000000	247.000000	5.000000	0.686520	1.415553	0.706537
46	434.000000	818.000000	3.000000	2.200284	0.791887	0.513507
47	680.000000	357.000000	9.000000	1.589379	0.167139	0.593487
48	476.000000	127.000000	1.000000	1.303124	1.086851	0.411344
49	439.000000	773.000000	7.000000	2.131710	1.213170	0.110812
50	336.000000	608.000000	6.000000	2.841030	0.478391	0.111265
51	340.000000	811.000000	2.000000	1.170170	0.856810	0.005602
52	870.000000	726.000000	9.000000	2.410719	0.926192	0.071516
53	637.000000	84.000000	6.000000	1.712165	0.899105	0.455760
54	43.000000	46.000000	5.000000	0.225753	1.317448	0.189796
55	191.000000	739.000000	4.000000	0.728305	1.470649	0.064719
56	139.000000	165.000000	4.000000	1.609616	1.459891	0.949377
57	224.000000	845.000000	1.000000	0.362617	1.258367	0.835667
58	463.000000	314.000000	8.000000	1.776431	1.041782	0.836170
59	715.000000	685.000000	4.000000	1.956881	1.309229	0.023034
60	394.000000	81.000000	4.000000	1.230972	1.282711	1.227822
61	740.000000	354.000000	5.000000	1.556973	1.192072	0.646480
62	324.000000	216.000000	4.000000	0.314421	0.686880	0.287993
63	453.000000	853.000000	8.000000	1.112225	1.241147	1.105931
64	580.000000	828.000000	6.000000	1.178361	0.665445	0.884051
65	507.000000	80.000000	5.000000	0.448345	0.605561	1.271146
66	682.000000	151.000000	1.000000	1.494257	1.231976	0.870834
67	666.000000	375.000000	8.000000	0.709176	0.900930	1.124868
68	0.000000	771.000000	4.000000	2.780379	0.892631	0.153067
69	400.000000	478.000000	9.000000	1.133270	0.286494	0.238782
70	634.000000	872.000000	3.000000	0.678656	0.833280	0.124382
71	469.000000	604.000000	7.000000	0.512343	1.057944	0.628931
72	106.000000	860.000000	5.000000	1.117915	1.117389	0.015615
73	470.000000	306.000000	0.000000	1.964019	1.353110	0.297074
74	918.000000	818.000000	9.000000	0.090079	0.874649	1.444979
75	405.000000	317.000000	1.000000	1.313667	0.564343	1.221264
76	562.000000	59.000000	2.000000	0.745092	1.407447	1.560513
77	885.000000	658.000000	9.000000	1.605740	0.048369	1.233213
78	174.000000	590.000000	2.000000	1.565995	0.847830	1.534062
79	648.000000	50.000000	0.000000	0.341194	0.926225	1.522161
80	800.000000	617.000000	4.000000	1.010472	1.313418	1.418255
81	93.000000	78.000000	8.000000	1.820326	0.602854	0.990263
82	612.000000	184.000000	1.000000	0.191498	0.933908	1.493232
83	407.000000	587.000000	7.000000	0.206382	1.514897	1.451250
84	47.000000	497.000000	5.000000	2.813000	1.145730	0.131744
85	516.000000	834.000000	2.000000	1.672380	0.749500	1.190484
86	57.000000	389.000000	4.000000	1.667114	0.682233	0.025227
87	621.000000	334.000000	4.000000	1.205818	0.382327	1.133026
88	553.000000	440.000000	6.000000	0.130211	1.567156	0.841435
89	315.000000	81.000000	6.000000	1.176823	0.909173	1.271729
90	488.000000	881.000000	5.000000	0.546665	0.990850	1.296822
91	592.000000	34.000000	3.000000	0.216114	0.198142	0.172302
92	293.000000	646.000000	0.000000	0.216667	0.612701	0.566838
93	854.000000	45.000000	7.000000	0.561794	1.361174	1.319172
94	713.000000	92.000000	6.000000	1.042894	0.279612	1.282171
95	450.000000	541.000000	3.000000	0.144094	1.378447	0.953161
96	572.000000	530.000000	2.000000	2.725541	1.327487	0.097638
97	618.000000	144.000000	6.000000	0.412439	1.224699	0.157489
98	314.000000	697.000000	7.000000	0.883353	0.551049	1.103045
99	600.000000	4.000000	8.000000	0.087096	0.685677	0.856847
100	869.000000	492.000000	9.000000	0.490933	0.250673	1.165124
101	814.000000	145.000000	5.000000	1.512291	1.504181	0.423042
102	838.000000	438.000000	3.000000	1.407144	1.323152	1.239945
103	38.000000	284.000000	8.000000	0.450499	1.313585	0.903663
104	697.000000	57.000000	2.000000	1.640704	0.234436	1.243877
105	913.000000	507.000000	5.000000	1.525104	1.072320	0.482543
106	16.000000	71.000000	6.000000	0.351405	0.442266	0.655455
107	448.000000	690.000000	2.000000	0.089710	1.008392	1.518098
108	207.000000	936.000000	9.000000	1.443185	1.190206	1.085028
109	474.000000	597.000000	3.000000	2.022697	0.910395	0.180659
110	754.000000	458.000000	8.000000	0.908367	0.617948	1.393604
111	35.000000	332.000000	3.000000	0.552678	1.522564	1.080331
112	222.000000	230.000000	3.000000	0.555741	1.425182	0.140993
113	115.000000	200.000000	7.000000	1.109026	1.274785	0.620252
114	53.000000	897.000000	4.000000	0.885964	0.514610	0.510195
115	887.000000	803.000000	3.000000	1.419646	0.935687	1.474889
116	383.000000	751.000000	4.000000	0.965541	1.470543	1.332376
117	341.000000	192.000000	6.000000	0.307803	0.821387	0.911936
118	443.000000	399.000000	3.000000	0.640930	1.236239	1.223752
119	234.000000	805.000000	2.000000	0.220000	0.989008	0.377023
120	29.000000	619.000000	0.000000	2.125008	0.388329	0.671028
121	317.000000	586.000000	4.000000	1.195245	0.259452	0.928077
122	682.000000	808.000000	5.000000	1.719205	0.553341	0.830977
123	545.000000	923.000000	7.000000	1.147468	1.518721	0.554526
124	624.000000	908.000000	5.000000	0.461531	1.145758	0.111967
125	828.000000	787.000000	0.000000	0.030415	0.890230	0.550266
126	463.000000	230.000000	1.000000	1.570765	0.670898	0.309883
127	238.000000	503.000000	3.000000	0.631476	1.072723	0.982116
128	634.000000	6.000000	4.000000	1.642875	1.096430	0.043420
129	19.000000	172.000000	9.000000	0.825270	1.080605	1.079142
130	873.000000	202.000000	0.000000	1.024634	1.345698	0.596468
131	305.000000	451.000000	6.000000	1.328192	1.174245	1.220474
132	70.000000	194.000000	4.000000	0.773352	1.147310	0.395001
133	65.000000	739.000000	9.000000	1.424402	0.777825	0.573407
134	124.000000	424.000000	7.000000	0.814807	1.569363	0.743264
135	141.000000	244.000000	5.000000	1.557420	1.326101	0.286672
136	21.000000	708.000000	7.000000	0.470052	0.729762	0.024355
137	585.000000	878.000000	3.000000	1.440246	0.519974	0.141572
138	400.000000	504.000000	9.000000	1.690938	1.357545	0.046620
139	615.000000	456.000000	4.000000	0.845905	0.778487	0.368800
140	694.000000	389.000000	6.000000	0.333035	0.282145	1.352293
141	385.000000	695.000000	7.000000	2.113437	1.077980	0.122025
142	593.000000	765.000000	1.000000	1.329702	0.963703	1.178596
143	738.000000	762.000000	3.000000	1.840729	1.264887	0.306649
144	797.000000	886.000000	9.000000	0.624529	1.524311	0.470935
145	757.000000	20.000000	5.000000	1.602521	0.518455	0.756644
146	564.000000	41.000000	5.000000	0.208151	1.141054	0.415603
147	533.000000	626.000000	3.000000	0.758756	1.317423	1.318427
148	66.000000	19.000000	8.000000	1.983061	1.338432	0.185076
149	478.000000	634.000000	4.000000	0.746889	0.211871	0.139143
150	122.000000	320.000000	5.000000	0.452206	1.274120	0.009839
151	840.000000	637.000000	0.000000	0.366266	1.000285	1.004922
152	197.000000	291.000000	7.000000	0.719908	1.013043	1.064941
153	621.000000	21.000000	9.000000	0.240360	0.859466	1.115883
154	776.000000	750.000000	8.000000	0.050150	0.426581	0.902845
155	415.000000	567.000000	8.000000	0.283337	1.302672	0.556606
156	162.000000	123.000000	1.000000	0.701832	0.184923	0.965877
157	618.000000	657.000000	0.000000	0.194426	1.237278	0.295135
158	71.000000	655.000000	9.000000	0.298968	1.237882	0.282988
159	901.000000	193.000000	3.000000	1.343251	1.020669	0.429738
160	307.000000	315.000000	3.000000	2.601570	0.502025	0.117634
161	103.000000	215.000000	1.000000	0.014837	1.094932	1.109879
162	525.000000	345.000000	4.000000	1.264062	1.324005	0.086001
163	773.000000	898.000000	5.000000	0.954212	0.709714	0.990932
164	774.000000	666.000000	5.000000	1.551858	1.085605	0.096559
165	722.000000	73.000000	5.000000	1.080748	0.684843	0.384337
166	622.000000	235.000000	8.000000	1.630703	1.234108	1.160667
167	564.000000	853.000000	7.000000	1.716102	0.987753	0.619976
168	124.000000	925.000000	3.000000	0.345776	0.628935	0.161786
169	643.000000	818.000000	6.000000	0.621601	0.627879	1.530149
170	788.000000	186.000000	4.000000	0.611672	0.384231	1.527582
171	313.000000	289.000000	1.000000	0.781871	1.428276	1.472250
172	476.000000	814.000000	8.000000	1.317580	0.521119	0.842292
173	930.000000	579.000000	6.000000	0.357984	1.180918	0.953899
174	465.000000	414.000000	4.000000	0.893577	1.026126	1.488049
175	683.000000	128.000000	7.000000	0.248106	1.348347	0.287836
176	528.000000	751.000000	3.000000	1.653574	1.139641	0.547328
177	428.000000	375.000000	6.000000	1.612148	0.976774	1.199676
178	46.000000	431.000000	3.000000	0.392060	0.946619	0.773123
179	251.000000	66.000000	2.000000	1.574643	0.763191	0.408740
180	717.000000	854.000000	0.000000	0.182905	0.785349	0.259740
181	423.000000	227.000000	1.000000	2.553609	0.515340	0.394643
182	345.000000	704.000000	7.000000	0.358964	1.285456	1.079181
183	543.000000	694.000000	7.000000	1.107759	0.385704	1.285711
184	632.000000	152.000000	3.000000	0.608111	0.874921	1.164742
185	446.000000	835.000000	1.000000	0.146145	1.109106	0.111961
186	266.000000	355.000000	2.000000	0.180619	0.224516	0.946710
187	389.000000	783.000000	9.000000	0.510123	0.484727	1.309233
188	357.000000	761.000000	2.000000	0.844338	0.835280	1.500208
189	243.000000	72.000000	8.000000	1.253626	1.378657	0.126011
190	7.000000	722.000000	2.000000	0.818847	0.902166	1.240219
191	897.000000	205.000000	2.000000	0.958303	0.450820	0.133141
192	128.000000	482.000000	6.000000	0.320051	1.289554	1.110139
193	105.000000	18.000000	2.000000	1.049927	0.939067	0.100290
194	594.000000	582.000000	6.000000	1.359460	1.033439	0.890338
195	557.000000	88.000000	3.000000	0.697174	0.291864	0.244946
196	649.000000	286.000000	8.000000	0.570948	1.510279	1.354958
197	483.000000	675.000000	4.000000	0.233543	0.900775	1.143707
198	625.000000	25.000000	7.000000	0.102016	1.554659	0.711874
199	257.000000	268.000000	2.000000	0.933381	1.004282	1.498526
200	896.000000	275.000000	4.000000	1.890960	0.387756	1.001007
201	508.000000	164.000000	1.000000	0.291254	1.181200	1.546714
202	280.000000	292.000000	6.000000	1.937420	0.858536	0.509833
203	688.000000	329.000000	4.000000	1.239210	0.854639	0.077851
204	851.000000	924.000000	6.000000	1.302857	0.436793	0.918359
205	89.000000	541.000000	6.000000	1.018503	0.614701	1.114367
206	163.000000	182.000000	3.000000	0.036325	0.519122	0.196728
207	591.000000	598.000000	0.000000	1.222203	0.065879	0.540551
208	727.000000	283.000000	5.000000	0.918411	1.386240	1.469616
209	685.000000	540.000000	5.000000	0.660255	0.548283	1.491440
210	647.000000	496.000000	0.000000	2.732941	1.405889	0.015140
211	323.000000	937.000000	6.000000	0.145120	1.105746	1.378850
212	204.000000	209.000000	0.000000	1.549097	1.056395	1.246916
213	500.000000	830.000000	0.000000	1.093725	1.211925	1.290095
214	746.000000	741.000000	6.000000	2.247513	0.882889	0.164069
215	702.000000	762.000000	9.000000	1.961558	1.305264	0.478337
216	679.000000	925.000000	2.000000	1.629509	1.281342	0.176809
217	874.000000	577.000000	0.000000	0.049434	0.804478	1.012284
218	804.000000	296.000000	5.000000	0.244583	1.414277	1.218837
219	760.000000	41.000000	5.000000	0.164889	1.029235	0.523571
220	915.000000	620.000000	4.000000	1.246238	0.858063	0.829354
221	338.000000	3.000000	1.000000	1.625219	1.253792	0.212169
222	864.000000	208.000000	2.000000	0.127218	1.111337	0.492722
223	675.000000	640.000000	2.000000	1.548844	0.916258	0.054844
224	747.000000	447.000000	5.000000	1.700493	0.128305	0.935566
225	803.000000	141.000000	8.000000	1.383002	1.557375	0.631434
226	392.000000	820.000000	3.000000	0.428321	1.027578	1.183738
227	96.000000	754.000000	2.000000	0.535329	0.873467	1.245860
228	398.000000	551.000000	9.000000	0.896677	1.450807	0.509976
229	43.000000	371.000000	2.000000	1.702399	1.260943	0.791423
230	161.000000	278.000000	3.000000	1.863680	0.911516	0.816043
231	775.000000	548.000000	6.000000	1.567835	0.339062	0.221028
232	378.000000	473.000000	6.000000	0.132006	0.817999	0.011941
233	122.000000	140.000000	9.000000	1.805264	1.270886	0.042873
234	765.000000	887.000000	8.000000	0.761190	1.432029	0.754190
235	132.000000	682.000000	9.000000	1.087660	1.557886	1.329131
236	262.000000	66.000000	2.000000	1.715297	1.076566	0.383004
237	446.000000	95.000000	8.000000	0.716491	1.428929	0.576714
238	130.000000	425.000000	9.000000	2.523781	0.289915	0.093194
239	111.000000	469.000000	2.000000	1.147474	0.991113	1.001206
240	134.000000	562.000000	3.000000	1.740755	1.283917	0.532554
241	777.000000	397.000000	1.000000	0.974171	1.403004	1.163025
242	415.000000	707.000000	6.000000	1.244673	1.006135	0.434439
243	194.000000	829.000000	6.000000	0.655610	0.492672	0.874578
244	613.000000	586.000000	5.000000	0.976758	1.394169	0.864675
245	403.000000	719.000000	7.000000	2.817520	1.522617	0.011051
246	402.000000	41.000000	6.000000	2.711142	1.043946	0.068072
247	214.000000	419.000000	1.000000	1.562148	0.333367	0.078767
248	645.000000	482.000000	6.000000	0.962413	1.449138	1.223366
249	754.000000	593.000000	7.000000	1.482476	0.707111	0.679598
250	159.000000	727.000000	9.000000	1.213381	0.891881	0.053900
251	782.000000	496.000000	8.000000	0.622941	0.342264	1.051273
252	5.000000	844.000000	5.000000	1.188569	1.538190	0.335752
253	642.000000	98.000000	7.000000	0.138732	1.311655	0.585856
254	410.000000	643.000000	3.000000	0.295622	0.651057	0.151729
255	126.000000	106.000000	4.000000	2.110121	0.101329	0.673631
256	455.000000	440.000000	8.000000	2.335111	0.696770	0.649748
257	851.000000	587.000000	9.000000	0.408688	0.799404	0.090891
258	334.000000	292.000000	1.000000	1.047595	1.437293	1.120512
259	243.000000	38.000000	5.000000	0.393861	0.553194	1.458648
260	620.000000	197.000000	4.000000	0.590288	0.751963	0.747079
261	552.000000	911.000000	3.000000	2.519016	0.908091	0.015374
262	880.000000	917.000000	7.000000	2.796454	0.736323	0.197613
263	908.000000	619.000000	7.000000	0.727240	0.514602	1.407406
264	825.000000	89.000000	2.000000	0.048733	1.273019	1.037879
265	320.000000	147.000000	8.000000	2.606056	0.798842	0.150918
266	467.000000	603.000000	0.000000	2.808619	1.172039	0.106938
267	655.000000	446.000000	7.000000	1.373263	0.674777	0.504447
268	186.000000	713.000000	9.000000	1.390350	0.857615	0.832995
269	268.000000	16.000000	0.000000	1.898063	0.944576	0.961968
270	875.000000	568.000000	7.000000	0.841919	1.320331	0.399117
271	329.000000	180.000000	1.000000	1.164910	0.810274	1.055329
272	212.000000	53.000000	8.000000	1.389788	1.365148	1.421730
273	871.000000	21.000000	9.000000	0.051824	0.392545	1.214538
274	688.000000	778.000000	8.000000	2.791235	0.813809	0.182729
275	140.000000	90.000000	8.000000	1.156867	0.537869	1.540405
276	570.000000	557.000000	3.000000	0.912795	1.066367	0.650931
277	501.000000	204.000000	1.000000	0.393282	0.151804	1.393094
278	10.000000	323.000000	4.000000	1.493560	1.117787	0.555240
279	752.000000	591.000000	2.000000	0.795046	1.480503	0.888542
280	592.000000	526.000000	1.000000	0.378578	1.467284	0.330701
281	629.000000	787.000000	3.000000	0.578704	0.990068	0.617499
282	570.000000	932.000000	6.000000	1.145198	1.316006	1.136482
283	420.000000	863.000000	9.000000	0.709415	0.643480	1.455927
284	889.000000	544.000000	9.000000	1.162585	0.943836	0.321329
285	440.000000	616.000000	2.000000	1.023068	0.388557	0.387081
286	138.000000	179.000000	1.000000	2.768563	0.330050	0.288344
287	371.000000	612.000000	8.000000	2.698384	0.768802	0.044410
288	42.000000	622.000000	1.000000	0.322854	1.145316	0.852129
289	359.000000	434.000000	2.000000	1.758297	1.174842	0.745512
290	691.000000	86.000000	0.000000	1.589400	0.515225	1.029882
291	584.000000	648.000000	7.000000	2.022976	0.907990	0.513701
292	658.000000	210.000000	1.000000	1.666620	0.583319	1.148922
293	716.000000	631.000000	5.000000	0.216852	1.093958	1.469061
294	728.000000	512.000000	1.000000	1.138213	1.415968	0.152788
295	577.000000	12.000000	7.000000	0.122044	0.723669	1.056895
296	381.000000	82.000000	6.000000	0.915148	1.132010	0.394853
297	743.000000	453.000000	8.000000	0.320743	0.813995	0.718622
298	301.000000	428.000000	3.000000	2.226325	0.718056	0.285874
299	182.000000	787.000000	7.000000	1.082069	0.505135	0.178327
300	586.000000	470.000000	6.000000	1.275370	1.559988	1.077701
301	576.000000	115.000000	4.000000	1.562028	0.141220	0.213937
302	345.000000	773.000000	4.000000	2.808671	0.779338	0.121089
303	39.000000	481.000000	7.000000	0.516864	0.933353	0.542380
304	664.000000	269.000000	0.000000	0.307379	0.759040	0.638599
305	757.000000	779.000000	4.000000	0.452580	1.429716	0.052810
306	594.000000	220.000000	7.000000	2.224963	0.355258	0.832147
307	543.000000	23.000000	2.000000	0.065511	0.584322	0.864156
308	163.000000	256.000000	0.000000	0.824808	0.823027	1.269687
309	406.000000	370.000000	9.000000	2.625621	0.335426	0.489713
310	76.000000	16.000000	0.000000	0.846991	0.881934	0.229785
311	772.000000	524.000000	7.000000	0.589230	0.719067	0.540867
312	168.000000	802.000000	0.000000	0.982294	1.248528	0.480569
313	782.000000	841.000000	3.000000	0.703635	0.494743	0.256268
314	12.000000	497.000000	3.000000	2.193268	1.138347	0.030908
315	762.000000	314.000000	2.000000	0.488376	1.158345	0.904035
316	516.000000	908.000000	4.000000	1.139882	0.526550	0.178060
317	353.000000	443.000000	0.000000	0.860076	1.317493	0.334513
318	576.000000	539.000000	6.000000	1.559600	0.701881	1.038989
319	218.000000	5.000000	7.000000	0.822776	0.874581	0.908507
320	580.000000	13.000000	5.000000	1.156117	1.260180	1.301825
321	540.000000	717.000000	0.000000	0.136125	0.683476	0.394999
322	547.000000	885.000000	2.000000	0.632368	0.244882	0.955964
323	319.000000	660.000000	5.000000	1.302712	0.332459	0.474010
324	504.000000	672.000000	2.000000	0.106809	0.701799	0.763854
325	87.000000	494.000000	6.000000	0.013007	0.484924	1.014171
326	381.000000	2.000000	6.000000	2.231194	1.066558	0.400845
327	896.000000	288.000000	0.000000	1.255613	1.431797	0.099232
328	426.000000	796.000000	1.000000	0.729260	1.326276	1.090951
329	212.000000	6.000000	6.000000	0.660110	1.473932	1.527181
330	301.000000	586.000000	2.000000	1.434343	0.584012	0.563736
331	407.000000	118.000000	9.000000	0.816678	0.860906	1.322373
332	97.000000	665.000000	5.000000	0.023443	0.659794	0.574201
333	521.000000	916.000000	5.000000	2.181504	0.733941	0.136347
334	846.000000	481.000000	7.000000	2.093941	0.392008	0.585542
335	660.000000	500.000000	3.000000	1.371497	0.494080	1.047714
336	856.000000	882.000000	7.000000	0.414259	0.919401	0.483861
337	884.000000	770.000000	7.000000	1.069981	1.492009	1.562106
338	416.000000	256.000000	3.000000	1.114117	0.614616	0.711496
339	487.000000	400.000000	0.000000	0.296011	0.538232	0.294407
340	496.000000	634.000000	8.000000	1.644725	0.153180	0.680661
341	518.000000	101.000000	7.000000	0.281801	1.180345	1.427138
342	317.000000	130.000000	4.000000	3.010553	0.883761	0.033153
343	934.000000	583.000000	1.000000	1.727368	0.659008	1.249668
344	399.000000	421.000000	4.000000	0.344497	0.183099	0.820891
345	468.000000	141.000000	6.000000	2.085075	0.327684	0.624591
346	23.000000	929.000000	0.000000	0.280897	1.421915	1.215264
347	453.000000	873.000000	0.000000	2.297377	0.783904	0.180420
348	230.000000	350.000000	8.000000	0.848059	0.670377	0.708941
349	736.000000	837.000000	1.000000	0.511265	0.889083	0.632783
350	308.000000	393.000000	5.000000	1.663266	1.130202	0.922373
351	466.000000	911.000000	8.000000	0.116684	1.566923	0.554100
352	743.000000	221.000000	8.000000	1.232731	1.368705	1.416614
353	678.000000	215.000000	3.000000	1.115974	0.949916	0.170462
354	521.000000	547.000000	4.000000	0.925566	1.534471	0.500122
355	777.000000	7.000000	5.000000	1.762276	0.824188	0.159789
356	593.000000	903.000000	6.000000	0.469384	1.304758	0.071258
357	216.000000	416.000000	9.000000	0.202640	0.313822	0.143810
358	676.000000	578.000000	9.000000	0.440633	0.798865	0.355927
359	385.000000	374.000000	9.000000	1.029833	0.521398	1.011361
360	358.000000	682.000000	4.000000	1.475295	1.528634	1.345031
361	93.000000	141.000000	8.000000	0.005441	0.986141	0.000632
362	801.000000	884.000000	9.000000	1.680209	0.712154	0.104627
363	631.000000	554.000000	6.000000	0.693686	1.260533	0.879566
364	104.000000	67.000000	5.000000	0.169609	1.020353	0.024727
365	938.000000	844.000000	5.000000	0.306475	1.266266	0.215098
366	905.000000	430.000000	8.000000	0.634352	1.129959	0.484985
367	861.000000	646.000000	6.000000	1.277780	1.253961	1.534359
368	682.000000	314.000000	4.000000	1.651221	0.558992	0.007655
369	922.000000	631.000000	9.000000	0.369080	1.093697	0.386559
370	923.000000	49.000000	3.000000	0.219526	0.934898	0.332379
371	377.000000	142.000000	4.000000	0.356735	1.013645	0.257286
372	675.000000	875.000000	1.000000	2.615149	0.647309	0.330241
373	186.000000	566.000000	5.000000	0.240937	0.960710	1.192936
374	785.000000	670.000000	3.000000	2.370820	0.502299	0.701760
375	922.000000	600.000000	9.000000	0.118369	0.991024	0.500053
376	127.000000	565.000000	1.000000	1.442539	0.919141	1.528470
377	235.000000	418.000000	9.000000	0.802789	1.509364	0.114821
378	691.000000	161.000000	4.000000	1.518129	0.636916	1.396157
379	718.000000	75.000000	5.000000	0.106543	0.556029	1.385158
380	247.000000	58.000000	7.000000	1.622188	1.515291	0.399467
381	322.000000	367.000000	1.000000	1.550818	0.792907	0.652036
382	607.000000	35.000000	7.000000	0.025898	1.302063	0.559259
383	768.000000	153.000000	5.000000	0.598344	1.171657	1.149312
384	475.000000	938.000000	6.000000	0.387015	1.322445	1.418324
385	318.000000	853.000000	6.000000	0.900794	0.391043	1.399810
386	870.000000	40.000000	4.000000	1.371698	1.472007	1.503325
387	911.000000	208.000000	2.000000	2.034600	0.902400	0.802824
388	591.000000	899.000000	3.000000	2.121744	0.904311	0.104935
389	517.000000	677.000000	8.000000	2.506712	0.532765	0.483011
390	134.000000	856.000000	8.000000	0.447499	0.155704	0.308272
391	741.000000	239.000000	8.000000	1.992049	1.506350	0.060773
392	415.000000	778.000000	3.000000	0.547567	1.473964	0.982709
393	92.000000	538.000000	8.000000	2.583855	1.064647	0.078311
394	267.000000	73.000000	7.000000	1.468904	0.556044	1.428514
395	105.000000	324.000000	2.000000	1.101451	1.174694	0.021059
396	544.000000	254.000000	2.000000	1.710449	1.161546	1.167062
397	608.000000	157.000000	0.000000	0.633151	0.817355	0.642374
398	82.000000	680.000000	2.000000	0.074750	0.587432	0.048447
399	658.000000	257.000000	1.000000	2.026345	0.702668	0.421183
400	368.000000	324.000000	8.000000	0.749343	1.416954	0.538926
401	137.000000	57.000000	9.000000	0.049125	0.584607	1.548182
402	137.000000	472.000000	7.000000	0.825829	1.184527	0.454025
403	240.000000	496.000000	5.000000	1.307571	1.166105	1.220622
404	428.000000	696.000000	0.000000	2.178311	0.721133	0.252170
405	547.000000	801.000000	4.000000	2.009432	1.301235	0.022302
406	579.000000	337.000000	8.000000	0.628120	1.443260	0.399141
407	584.000000	5.000000	8.000000	1.124165	1.297570	0.297956
408	864.000000	20.000000	8.000000	0.966806	0.806291	1.345202
409	96.000000	678.000000	8.000000	1.701549	0.273493	1.407814
410	878.000000	106.000000	4.000000	2.491213	0.117081	0.522133
411	568.000000	175.000000	1.000000	0.599283	1.516323	0.676413
412	429.000000	312.000000	4.000000	0.262096	0.798865	0.754576
413	196.000000	484.000000	0.000000	0.416280	1.541211	1.113236
414	433.000000	845.000000	6.000000	1.715406	1.051798	1.098474
415	743.000000	452.000000	0.000000	0.641396	1.368256	1.381617
416	370.000000	24.000000	7.000000	0.929896	1.125088	0.374713
417	250.000000	608.000000	5.000000	0.986629	1.365963	0.664588
418	288.000000	464.000000	5.000000	1.646519	1.427362	0.887332
419	939.000000	493.000000	5.000000	1.498786	1.455278	1.398925
420	839.000000	431.000000	1.000000	0.207024	1.570643	0.840674
421	123.000000	931.000000	9.000000	1.559366	1.532525	0.014646
422	404.000000	420.000000	3.000000	2.603909	0.355974	0.260012
423	150.000000	548.000000	8.000000	0.896736	1.014581	0.231132
424	393.000000	913.000000	3.000000	0.335747	0.705104	0.494689
425	391.000000	648.000000	7.000000	1.901135	1.240428	0.700237
426	251.000000	78.000000	1.000000	2.205607	1.063405	0.400331
427	381.000000	329.000000	1.000000	0.606160	0.916949	1.011588
428	516.000000	549.000000	6.000000	0.518052	0.221111	0.668053
429	603.000000	548.000000	1.000000	0.368085	1.396146	0.396272
430	428.000000	447.000000	4.000000	0.267863	0.451831	1.553099
431	291.000000	502.000000	5.000000	0.333417	1.239943	0.913353
432	262.000000	907.000000	7.000000	0.395464	0.427054	1.140716
433	546.000000	117.000000	7.000000	0.223852	0.711382	0.196554
434	374.000000	442.000000	0.000000	1.925482	0.544803	0.634993
435	39.000000	834.000000	0.000000	1.666770	0.513357	0.471932
436	156.000000	145.000000	9.000000	0.296512	1.448819	0.301218
