189	4.44348	16.4766	87.2316
190	15.2667	40.7393	76.3729
191	17.5949	69.1505	88.7972
192	11.496	82.4046	19.7979
193	72.4781	27.0081	88.1894
194	34.2826	67.131	65.8507
195	29.6261	66.208	8.81076
196	24.2148	52.8495	12.8722
197	40.7177	39.3619	16.2918
198	51.3685	79.9335	13.1645
199	68.3775	65.9772	72.6287
200	11.267	56.8281	56.525
201	43.4693	56.4143	83.6784
202	116.842	57.6689	12.5786
203	30.0896	51.2807	18.7943
204	4.55959	42.0455	42.2688
205	119.831	82.2117	7.49136
206	133.024	65.524	5.30698
207	80.4945	84.8233	8.6441
208	89.9173	65.8649	24.3943
209	107.286	75.7261	28.4447
210	19.028	52.5314	35.9297
211	113.923	18.7589	21.9364
212	58.3409	85.5336	45.2802
213	110.765	63.7221	18.6236
214	87.1065	37.2802	85.7998
215	46.1754	82.9097	10.7015
216	12.9159	75.9867	49.0468
217	49.953	87.3704	56.6902
218	70.6597	81.9976	49.883
219	43.6873	8.38874	60.1237
220	49.3049	81.0952	84.1337
221	113.263	28.578	32.399
222	129.714	50.8135	4.96
223	7.99706	51.3409	11.0528
224	1.98047	54.5828	45.0355
225	49.0201	52.4964	9.81629
226	55.9638	45.6894	5.89893
227	51.4403	37.5962	36.5746
228	65.3104	30.1691	10.2021
229	42.3706	51.273	89.9042
230	63.0688	61.1096	16.9984
231	10.0717	47.4605	18.4745
232	35.5384	88.6353	57.568
233	10.4177	43.9818	39.603
234	21.8673	51.3821	27.5293
235	106.33	31.2901	36.5839
236	73.3857	32.8187	16.4949
237	74.0455	28.8049	49.943
238	9.0675	89.9743	29.4816
239	66.3037	67.7764	7.39756
240	75.6313	61.865	28.0645
241	16.9762	71.2042	20.7882
242	38.8967	88.9869	13.3701
243	58.2013	65.8228	56.9269
244	52.7642	88.1015	21.5241
245	115.335	48.5365	9.88552
246	73.8563	75.6441	12.5182
247	25.3974	87.7455	30.821
248	70.3105	77.72	6.37911
249	141.614	68.8599	9.25561
250	16.6727	20.7233	60.3546
251	49.1676	75.8557	48.5745
252	33.6325	23.8707	82.5745
253	40.9989	61.4921	41.3182
254	46.0912	37.0024	83.5791
255	134.981	46.3462	22.773
256	64.3317	64.7645	87.2966
257	80.4138	80.5184	1.20016
258	8.43139	65.0002	72.0609
259	45.5046	51.4285	17.0443
260	141.996	37.7234	26.1797
261	154.693	21.8381	11.588
262	63.157	79.2604	29.8639
263	0.434326	62.0459	59.5357
264	68.4883	50.0039	73.0251
265	76.0514	83.1403	1.23351
266	25.4159	75.9545	49.8755
267	22.6365	12.2738	87.9917
268	63.598	43.9991	28.5015
269	90.669	86.6219	51.624
270	73.7684	46.8246	44.2457
271	59.4999	53.1565	51.8394
272	166.647	47.6724	7.56287
273	12.6422	63.2066	50.2443
274	71.5706	29.0748	41.8616
275	85.8495	84.277	84.9567
276	9.47354	25.4012	22.164
277	24.7982	49.4581	89.9486
278	95.0686	66.2587	16.524
279	50.8369	83.7891	14.1679
280	36.7886	75.1863	56.2183
281	109.848	79.7026	3.81315
282	48.5714	84.6387	62.8806
283	55.4619	68.685	9.58057
284	89.1828	40.7057	58.8361
285	72.2869	33.5145	77.2977
286	63.1189	45.2952	58.0337
287	88.0408	45.6344	29.7947
288	34.7877	69.0336	85.5259
289	89.1809	46.2226	9.8013
290	127.593	54.0783	27.6415
291	102.724	41.5643	27.053
292	28.9842	76.3575	75.7932
293	115.828	7.01412	36.0675
294	118.791	76.6645	20.2176
295	32.2292	83.5292	83.7242
296	19.7677	74.6836	1.88324
297	124.191	24.6233	48.5189
298	68.36	72.2639	52.3658
299	108.272	26.2238	5.20717
300	81.8418	21.7942	70.0054
301	53.0026	83.3152	21.0043
302	35.8216	47.4783	26.0522
303	11.3521	51.0245	19.1774
304	93.0551	52.4605	46.194
305	40.8765	42.9414	41.1145
306	96.1289	22.1162	78.7653
307	32.0395	71.3036	19.0476
308	78.3291	40.5594	41.2928
309	6.97266	79.7977	83.6703
310	42.1505	58.3372	45.5922
311	67.8202	39.3498	83.1434
312	8.22946	81.6248	43.367
313	71.0932	86.8691	12.4749
314	87.7105	87.1385	36.3806
315	61.6483	42.6459	65.0312
316	10.2999	65.3124	15.6891
317	27.0369	35.1377	37.4394
318	87.5619	80.8092	52.6615
319	102.159	64.9653	38.4852
320	42.8311	74.9312	70.349
321	55.9933	37.9178	9.54768
322	33.6819	12.4812	17.0071
323	3.14193	58.4899	62.3731
324	54.6551	76.6682	31.8629
325	38.6127	83.28	57.9513
326	25.4749	64.9844	63.7834
327	86.308	80.166	21.5478
328	51.1486	60.7286	39.7767
329	24.8666	51.8009	7.96771
330	72.081	77.2826	42.1786
331	53.1991	88.7754	59.9098
332	103.055	64.4789	36.2143
333	77.2124	87.5605	75.2755
334	16.38	40.1783	68.4228
335	8.72492	58.847	59.2146
336	161.475	67.0723	4.11837
337	30.3139	30.7127	57.383
338	17.0232	53.3552	43.394
339	19.254	85.7047	15.7632
340	47.0062	37.9006	43.5755
341	71.9868	54.1118	21.1499
342	122.143	51.9988	25.2578
343	36.164	86.5938	47.5109
344	15.8392	50.4389	54.22
345	25.5012	19.8333	11.0345
346	19.3382	13.8376	11.7448
347	68.4051	65.7633	14.7421
348	62.113	44.0956	8.68325
349	55.9014	63.7762	81.1813
350	161.785	42.1605	10.0842
351	64.3602	37.3115	24.8654
352	101.933	36.32	69.1158
353	29.3844	58.3924	56.0876
354	37.3986	76.2131	23.622
355	43.4966	86.1692	72.7295
356	21.3685	48.4711	6.58772
357	67.0992	10.057	10.322
358	66.9003	85.8972	64.0749
359	11.5957	80.6486	72.3435
360	55.4114	76.9541	79.4891
361	56.7825	79.7538	19.7174
362	15.8067	66.9161	19.5462
363	141.137	14.3786	14.0818
364	89.3026	51.8803	4.09146
365	45.8739	81.9996	84.5966
366	81.4914	82.1953	10.5058
367	123.272	20.8892	19.7823
368	99.7727	35.6798	39.8113
369	48.8428	89.6698	27.9191
370	44.1376	51.9695	21.0722
371	72.8359	67.1972	25.1226
372	67.9811	44.7541	10.4241
373	119.758	14.4464	36.8756
374	58.5094	49.0711	49.7166
375	30.7987	35.226	28.9376
376	78.5494	37.314	20.7534
377	38.7466	84.9954	48.4041
378	29.7695	81.322	26.5641
379	167.545	63.7662	4.61327
380	7.89474	64.0662	78.1118
381	48.1389	45.5787	53.761
382	64.5154	54.6729	22.0097
383	149.46	85.3594	1.00385
384	46.1081	16.2506	18.553
385	57.6091	35.3808	9.25982
386	26.6993	66.3225	25.7784
387	17.8783	86.5739	80.7016
388	29.4073	88.8959	2.62374
389	68.2807	23.4409	23.9088
390	144.33	31.6392	2.62072
391	105.09	69.1093	15.7346
392	59.7546	38.5187	9.52119
393	20.2253	54.5634	3.36257
394	72.7992	65.305	64.0334
395	26.2473	86.5793	5.45881
396	16.6391	67.3108	11.9518
397	1.4785	63.5628	33.7443
398	0.763929	87.1293	6.13471
399	162.399	56.9721	0.442191
400	36.799	55.5136	43.3772
401	90.4695	69.3938	48.0519
402	49.9913	51.6768	54.7818
403	125.755	4.46757	18.1795
404	54.4826	41.9657	14.0375
405	95.5865	72.1311	68.8578
406	80.9482	20.3886	28.5825
407	47.8328	60.4059	76.2137
408	39.5723	62.184	14.0769
409	50.2453	83.107	7.75814
410	168.924	27.4709	4.09244
411	19.6259	75.228	54.8681
412	0.766224	31.6238	40.3532
413	65.0129	77.6866	40.6264
414	113.425	43.2589	4.06837
415	58.8838	72.2007	35.9272
416	125.654	78.8799	4.12986
417	27.8434	53.7746	36.8044
418	26.2255	71.926	17.6776
419	19.3903	50.5648	6.15281
420	162.651	35.028	6.92251
421	109.915	81.3244	15.2692
422	28.3066	70.8601	84.1952
423	81.8317	71.5614	15.9345
424	110.616	13.7148	55.5749
425	130.424	61.0147	25.6224
426	56.9218	10.3807	85.2075
427	14.8127	78.1326	7.72829
428	3.58958	74.3066	54.1987
429	65.6021	62.2917	66.3071
430	59.8869	52.9336	89.2662
431	53.8586	78.4058	78.9564
432	78.8248	44.7434	85.848
433	26.6155	50.8781	59.6763
434	91.9957	78.2874	17.81
435	104.006	42.2454	52.8348
436	9.32693	82.7872	89.9902
437	24.7597	49.7455	65.5271
438	107.134	25.0875	53.3099
439	63.9731	84.2533	81.8777
440	17.4019	36.4457	27.8658
441	11.5652	28.9555	44.9543
442	68.0438	76.3264	86.7429
443	112.1	1.76627	35.7715
444	76.7658	44.9371	78.8779
445	113.451	69.1422	29.4871
446	38.8567	71.2256	37.2885
447	64.4037	55.0806	23.0573
448	88.7585	62.7535	71.4585
449	86.298	65.9862	44.0824
450	25.6626	47.6059	43.5342
451	144.216	67.8322	13.2018
452	6.4614	65.7699	54.0439
453	81.2399	73.1282	24.9642
454	1.58134	82.3622	77.6204
455	15.3387	83.6024	34.6134
456	99.625	62.104	15.3848
457	127.663	87.0002	1.06916
458	39.0113	68.4841	77.4041
459	95.9013	46.2544	30.5581
460	62.2374	42.1849	20.1853
461	7.22629	65.8111	16.048
462	3.24801	54.0002	78.2802
463	5.41047	29.0867	51.6798
464	0.723379	56.0673	44.1782
465	36.3295	56.3118	43.4924
466	45.3689	20.6782	14.6825
467	138.145	63.2149	7.5354
468	48.3116	87.4912	27.7453
469	30.11	56.4223	29.8595
470	80.3741	26.2771	15.6486
471	16.5521	85.9515	81.7222
472	86.9409	67.3643	24.8834
473	85.2293	54.3843	66.8296
474	75.47	83.5615	46.9691
475	43.2981	59.2369	44.4692
476	14.7282	21.9973	45.7941
477	88.0547	60.3543	43.2813
478	50.7345	68.7789	10.3175
479	64.788	78.1104	12.1716
480	62.5331	79.6396	20.8127
481	143.322	45.9591	20.9748
482	41.5778	79.7661	25.8769
483	59.0525	55.3652	71.73
484	117.591	38.46	9.59114
485	27.8895	51.9416	0.837844
486	33.9645	63.2282	22.9962
487	23.1265	85.0661	30.3634
488	86.5706	51.685	69.6552
489	9.41272	67.748	17.8798
490	102.879	68.9163	56.11
491	20.2673	34.1111	47.2555
492	73.5629	41.1021	17.8882
493	3.47956	50.0938	38.1738
494	45.5396	22.6034	1.6136
495	93.522	65.1291	30.6249
496	86.9101	73.0444	33.6671
497	107.484	57.2935	6.7141
498	93.3844	88.0437	7.05339
499	160.167	5.2607	6.54848
500	76.4376	72.5807	52.901
501	52.1488	86.2437	13.4802
502	97.4133	75.6702	42.8606
503	61.5581	70.3274	55.6773
504	37.6122	45.1686	16.2123
505	75.7784	87.7559	21.7299
506	90.7227	14.3568	85.7028
507	59.5273	62.3184	17.1
508	98.156	77.8576	5.04749
509	28.9141	54.2595	44.1337
510	27.0579	31.2699	46.8794
511	19.08	65.1378	54.9314
512	16.4158	51.1624	9.66944
513	81.3452	63.1729	12.3762
514	56.0097	69.2069	8.40047
515	11.6408	17.5567	32.2243
516	94.8663	6.19253	15.7652
517	168.839	78.3286	1.43002
518	26.2243	50.62	8.6756
519	77.9931	73.4619	8.12913
520	111.967	70.5036	25.6855
521	49.9183	14.4728	81.5424
522	100.738	75.8517	10.3427
523	138.675	64.1137	6.12321
524	40.3375	74.7261	79.2634
525	57.172	55.1277	70.5827
526	82.5934	62.8247	79.4519
527	14.4802	46.2438	13.106
528	36.5985	30.5209	29.354
529	39.1694	21.0438	66.4494
530	63.6212	83.4596	19.7453
531	54.3788	5.219	25.4866
532	3.28337	35.7362	42.5092
533	51.9139	72.4787	24.6417
534	11.8647	30.9112	10.853
535	74.8483	44.9014	72.4588
536	14.2574	40.1458	76.1615
537	70.4712	82.2896	48.0785
538	11.7394	49.2669	30.6962
539	74.1738	71.8252	35.8408
540	72.6901	39.2652	78.5049
541	11.1716	67.6463	78.923
542	0.642814	56.6441	72.3661
543	29.121	35.3016	14.2869
544	100.885	67.7346	9.4468
545	144.703	45.2639	26.3965
546	1.8104	87.7942	18.642
547	6.94542	87.1843	59.4637
548	143.325	49.1495	6.80825
549	56.1802	31.1173	41.1544
550	54.7178	77.5404	22.211
551	31.8791	73.1653	31.1082
552	171.975	66.1637	2.83823
553	29.7327	44.7269	42.5106
554	151.035	54.5094	0.471992
555	137.867	5.77223	3.26942
556	37.9153	86.0438	46.4084
557	48.949	72.7466	17.9881
558	94.9838	23.4547	37.1522
559	52.6473	48.941	45.695
560	124.758	52.8216	4.58235
561	78.6389	88.7702	21.0922
562	78.8623	78.8633	63.5585
563	77.0846	12.6464	74.7366
564	20.6885	87.9339	65.992
565	25.4181	40.3433	17.2284
566	93.5448	52.1719	18.5834
567	119.726	85.1149	1.43354
568	67.7763	75.43	49.8128
569	93.3098	60.0419	19.145
570	11.4081	41.769	76.7123
571	51.2421	27.5001	87.8921
572	24.0735	53.001	86.3875
573	135.507	31.0033	20.9617
574	162.235	52.4083	6.9978
575	90.9748	35.251	11.6767
576	37.7521	29.1705	12.8203
577	73.3607	87.2789	78.1327
578	4.62447	78.4082	63.7853
579	49.0952	9.67899	17.8441
580	2.8219	60.6991	85.9964
581	16.0251	45.6846	21.9658
582	50.7805	80.1197	48.9266
583	83.5981	50.0254	41.2825
584	73.2514	11.4445	85.6212
585	12.4173	83.3203	56.5821
586	76.7552	46.0254	13.1771
587	65.5728	52.3668	22.4019
588	38.3244	37.8392	1.70461
589	3.85645	41.073	81.6692
590	98.4738	48.3526	52.9929
591	33.9058	74.7864	79.8868
592	93.4245	31.2407	85.4173
593	55.8902	55.574	70.9173
594	53.2965	78.4464	42.0635
595	27.4462	42.2169	9.97666
596	104.611	26.5094	13.1993
597	22.0806	63.9571	66.8996
598	48	25.3663	76.6849
599	61.222	85.8742	43.1422
600	58.1208	70.5402	53.0337
601	33.6948	67.6742	53.919
602	58.2246	14.3998	34.5507
603	105.964	64.6672	41.9472
604	82.5268	86.65	59.7428
605	5.56953	69.3461	61.1987
606	93.6491	67.6945	59.8325
607	77.7195	65.6904	83.2011
608	55.0134	41.5644	26.5014
609	32.0703	54.0856	5.37247
610	2.61708	79.7328	55.5603
611	109.329	57.0246	23.5575
612	53.3188	80.3378	27.8704
613	36.4066	52.2749	54.3305
614	105.586	39.5117	53.5423
615	80.1403	81.5334	74.7867
616	66.4399	39.9088	31.3494
617	42.303	39.7153	46.963
618	89.4976	8.09129	12.2577
619	15.0871	63.6554	44.9634
620	28.9068	89.4265	31.9368
621	76.7335	86.1721	46.994
622	85.4585	77.9778	41.1292
623	14.8253	50.0611	82.7122
624	26.1935	74.2471	55.4407
625	55.3913	58.8085	1.12497
626	61.3228	48.5369	23.6493
627	46.1762	71.4287	87.791
628	47.5312	55.8834	73.112
629	56.5895	56.3002	82.1233
630	33.1416	79.6536	55.6912
631	81.3282	69.1688	15.1547
632	103.258	59.5392	16.9751
633	74.2289	83.729	12.4158
634	81.5601	49.5267	30.7486
635	69.556	60.4633	11.1779
636	68.1966	45.7498	30.5076
637	18.1638	70.5009	72.0519
638	48.9525	47.0166	12.0918
639	16.437	69.744	50.0359
640	90.7955	27.4735	44.3962
641	122.326	16.9882	13.7843
642	92.4294	33.4475	45.2693
643	66.1477	82.7193	40.6425
644	43.2823	79.8625	79.474
645	107.289	57.13	15.6832
646	84.015	73.4917	52.6527
647	92.2987	64.9572	28.5667
648	123.546	72.1901	21.9516
649	36.7732	67.7848	87.7732
650	75.0681	84.8968	46.7072
651	59.6978	86.5108	74.9809
652	82.3201	85.28	67.8761
653	44.1719	48.2942	32.5311
654	33.7565	25.2051	80.1319
655	33.509	35.0239	13.2982
656	8.95267	17.8276	49.5115
657	1.92964	83.0494	38.4374
658	18.7951	45.7248	44.7821
659	53.6282	68.6946	2.76151
660	105.585	76.5212	21.2516
661	69.2028	58.3722	48.4626
662	35.3581	56.3728	79.5738
663	1.24965	87.7881	3.38487
664	132.73	29.7544	1.31438
665	49.3369	18.7373	2.67842
666	40.0292	88.1743	69.3148
667	87.1365	65.0612	58.8035
668	72.3217	32.2477	45.92
669	17.5214	29.7441	19.9799
670	126.968	53.3208	25.6766
671	52.3629	60.5292	76.0161
672	4.8675	44.9277	20.7802
673	42.1946	74.8586	37.1818
674	14.8341	52.2725	12.6561
675	43.7083	72.3223	65.1303
676	71.6841	50.2903	62.3517
677	153.506	48.2862	5.81355
678	40.0789	51.98	52.8081
679	29.6324	30.1593	80.5178
680	90.869	61.971	46.5608
681	29.3046	66.9467	9.9742
682	119.93	42.0859	52.0866
683	66.8123	88.96	49.9442
684	53.6605	42.4385	4.90013
685	10.1806	50.5361	2.26672
686	92.4011	23.8989	34.4422
687	23.9319	72.088	67.2925
688	12.6455	86.6424	42.1493
689	6.38063	33.5019	30.3668
690	51.3123	86.253	30.7059
691	28.567	89.1962	78.381
692	123.04	21.2144	10.0452
693	147.459	64.5172	4.70321
694	57.5305	64.9409	37.6895
695	74.7657	76.2642	68.8695
696	9.37538	76.3589	8.12739
697	89.0474	49.7433	65.1212
698	125.399	45.6861	37.5052
699	23.9474	58.2971	59.1066
700	143.198	58.2946	9.19841
701	104.635	80.7551	29.862
702	7.40949	88.1574	8.0253
703	21.7304	79.4697	57.4626
704	3.78902	89.7517	70.3609
705	34.3492	22.6646	18.5989
706	129.112	52.6161	14.5968
707	49.8765	26.9963	8.29375
708	38.4231	58.4689	18.9091
709	95.6513	35.5942	80.753
710	55.0496	68.6389	82.3711
711	36.218	48.5301	16.5286
712	19.3864	83.1991	78.5038
713	122.45	29.6119	47.1218
714	98.2865	76.0434	17.465
715	75.0594	64.7889	88.1146
716	0.348434	68.9754	82.1386
717	102.969	73.3749	26.8613
718	24.7367	47.2763	56.3674
719	18.6812	87.6896	4.02677
720	109.04	52.1059	18.5324
721	7.15515	43.8872	21.5226
722	99.5504	74.8417	6.48192
723	95.7699	9.86184	14.055
724	40.3676	71.9328	68.5189
725	75.4956	42.1245	64.5167
726	8.69031	4.01339	64.4521
727	3.65854	23.3773	58.3501
728	35.6692	38.4205	44.0948
729	106.598	67.8131	43.8936
730	89.7516	26.7195	57.0552
731	18.9727	72.7459	40.8945
732	70.6087	66.7002	37.6656
733	72.6386	83.1508	67.3525
734	78.5085	50.7557	48.8926
735	19.8208	34.8714	56.1613
736	48.1737	46.782	81.1827
737	19.3384	45.6877	25.716
738	95.0655	67.8284	12.6327
739	175.665	62.8201	0.883907
740	45.1169	49.3277	2.03646
741	62.2264	59.9838	52.4779
742	63.4428	54.6937	44.0526
743	40.6903	83.8814	36.9434
744	39.5874	87.0303	22.9653
745	43.6059	28.1218	58.3883
746	75.1085	75.5266	82.7248
747	6.4337	18.9094	54.2267
748	72.9306	87.1169	30.3075
749	29.2637	86.2741	74.7444
750	90.4166	76.7859	79.7588
751	91.3536	32.6846	55.1454
752	37.0398	56.1752	67.2756
753	53.8069	87.4467	73.6567
754	98.5803	39.5546	65.8557
755	93.7467	75.2299	12.2109
756	0.723371	32.763	31.1681
757	24.5319	72.3726	3.61466
758	102.346	1.74526	49.62
759	84.89	46.0792	64.6708
760	28.7143	31.9661	30.5947
761	4.47239	79.688	83.7558
762	1.90528	10.0163	33.5786
763	45.9295	54.3231	54.5161
764	76.1964	31.6112	2.3328
765	8.60864	54.1744	88.6968
766	26.9757	71.5604	50.0303
767	89.0415	80.9425	63.7587
768	73.483	75.5624	51.1082
769	60.3281	28.7545	20.3981
770	8.14608	31.8781	84.4417
771	111.233	81.9018	15.2099
772	37.0733	53.625	38.8721
773	12.2914	42.9272	19.5614
774	41.2901	89.368	50.1305
775	41.3777	80.056	87.9333
776	8.07994	25.975	43.3654
777	70.1104	21.4972	74.8252
778	10.8464	47.6663	35.2384
779	42.0046	49.5868	73.2262
780	102.25	70.2608	47.2034
781	83.0224	21.9547	2.37587
782	112.53	77.5275	17.0211
783	47.2509	55.6504	88.0534
784	74.9193	46.402	54.9467
785	18.0331	43.3073	35.8599
786	21.9709	75.0051	30.5617
787	56.3357	67.268	87.1408
788	120.373	54.4005	38.5349
789	4.43661	47.1271	81.9714
790	90.0551	66.7257	19.9713
791	13.032	65.3299	14.5168
792	82.1673	77.9891	36.8248
793	126.271	23.0361	50.7594
794	14.9859	79.5125	64.5753
795	12.7667	63.3051	33.6286
796	2.69997	60.5293	23.8862
797	1.00455	59.1535	79.1051
798	55.063	42.943	15.5585
799	65.5137	85.9819	84.6458
800	3.8281	36.5782	50.4893
801	134.765	40.9748	2.95576
802	23.6346	44.281	87.4588
803	1.27996	29.0097	87.6044
804	26.895	17.897	86.4194
805	49.8306	55.4297	50.0208
806	152.75	64.0345	3.81177
807	87.8709	72.5478	89.8582
808	9.19183	48.6399	14.9799
809	116.63	56.0584	0.812261
810	28.8108	86.2443	64.9494
811	78.5925	84.3398	86.1342
812	94.6297	28.5229	72.8415
813	33.1632	89.3897	62.6754
814	28.2774	19.7985	50.0176
815	85.5356	89.6892	29.5291
816	19.8215	73.2638	15.2988
817	51.5469	82.3785	30.9729
818	79.629	78.2172	81.4591
819	154.501	13.8922	7.8194
820	87.8835	78.5712	46.9647
821	95.5026	37.0716	43.8401
822	116.416	53.7136	0.702539
823	84.2136	62.9628	44.9528
824	146.812	16.1583	30.5235
825	77.5018	48.2139	77.9681
826	2.4144	50.3618	36.0966
827	38.0742	74.8602	33.7393
828	99.7425	72.2819	33.1565
829	24.2916	65.9846	78.2171
830	24.832	40.9021	20.7339
831	60.0424	46.1949	38.2756
832	60.4477	63.3008	22.6717
833	111.992	37.0959	38.5144
834	28.0738	31.865	43.0162
835	40.8469	67.3443	64.1141
836	89.6936	77.6389	88.7857
837	79.1977	49.0617	9.54277
838	119.985	49.8606	34.6896
839	98.2269	47.6229	57.5796
840	97.713	68.1203	8.66968
841	26.6711	89.6556	80.3143
842	39.4246	81.7521	24.9065
843	96.6992	64.4329	23.7553
844	120.517	63.6404	17.2904
